TimestampUtc,MachineID,MachineType,MachineAgeYears,MachineTotalEngineHours,OperatorID,OperatorSkillLevel,OperatorExperienceYears,ShiftType,TaskID,FuelUsedL,FuelLevelPercent,LoadCycles,IdlingTimeMin,ActiveTimeMin,EngineTemperatureC,HydraulicPressureBar,VibrationLevel,TiltAngleDeg,ProximityDistanceM,ProximityHazardTriggered,SeatbeltStatus,SafetyAlertTriggered,AlertType,WeatherCondition,AmbientTemperatureC,SiteZoneID
2025-06-21 00:00:00,LDR003,Loader,8,2150.84,OP007,Intermediate,3,Night,T01974,8.76,74.01,5,19.89,102.38,74.68,202.73,3.18,0.43,12.49,No,Fastened,No,None,Rainy,4.14,Zone-D
2025-06-21 02:00:00,LDR003,Loader,8,2152.84,OP007,Intermediate,3,Night,T01975,9.01,68.60,4,21.15,109.82,83.86,218.35,1.17,1.31,14.55,No,Fastened,No,None,Rainy,4.14,Zone-D
2025-06-21 04:00:00,LDR003,Loader,8,2154.84,OP001,Beginner,0,Night,T01976,7.00,64.40,4,43.73,77.69,79.11,217.31,3.03,2.27,27.45,No,Fastened,No,None,Rainy,4.14,Zone-D
2025-06-21 06:00:00,LDR003,Loader,8,2156.84,OP004,Beginner,1,Day,T01977,8.29,59.43,5,32.08,85.29,73.73,217.44,1.92,0.23,7.56,No,Fastened,No,None,Rainy,4.14,Zone-D
2025-06-21 08:00:00,LDR003,Loader,8,2158.84,OP016,Expert,10,Day,T01978,8.90,54.09,7,16.66,106.91,78.84,211.53,4.00,0.65,7.54,No,Fastened,No,None,Rainy,4.14,Zone-D
2025-06-21 10:00:00,LDR003,Loader,8,2160.84,OP002,Expert,10,Day,T01979,9.57,48.35,12,17.82,119.41,79.53,229.71,3.25,1.36,0.20,Yes,Fastened,Yes,Proximity,Rainy,4.14,Zone-D
2025-06-21 12:00:00,LDR003,Loader,8,2162.84,OP008,Beginner,0,Day,T01980,8.08,43.50,8,22.45,99.97,82.12,238.04,2.92,4.18,10.61,No,Unfastened,Yes,Seatbelt,Rainy,4.14,Zone-D
2025-06-21 14:00:00,LDR003,Loader,8,2164.84,OP002,Expert,10,Day,T01981,8.02,38.69,11,6.23,100.03,80.53,220.21,0.94,1.25,0.49,Yes,Fastened,Yes,Proximity,Rainy,4.14,Zone-D
2025-06-21 16:00:00,LDR003,Loader,8,2166.84,OP002,Expert,10,Day,T01982,9.10,33.23,9,9.37,110.26,83.96,212.96,3.25,1.94,8.03,No,Fastened,No,None,Rainy,4.14,Zone-D
2025-06-21 18:00:00,LDR003,Loader,8,2168.84,OP014,Beginner,2,Night,T01983,5.97,29.65,10,39.76,71.47,77.98,226.12,2.85,0.98,15.00,No,Fastened,No,None,Rainy,4.14,Zone-D
2025-06-21 20:00:00,LDR003,Loader,8,2170.84,OP014,Beginner,2,Night,T01984,6.30,25.87,4,31.51,78.62,75.05,227.31,3.91,2.50,13.25,No,Unfastened,Yes,Seatbelt,Rainy,4.14,Zone-D
2025-06-21 22:00:00,LDR003,Loader,8,2172.84,OP020,Intermediate,6,Night,T01985,7.32,21.48,9,28.59,87.59,75.71,215.65,4.08,2.11,9.83,No,Fastened,No,None,Rainy,4.14,Zone-D
2025-06-22 00:00:00,LDR003,Loader,8,2174.84,OP013,Intermediate,3,Night,T01986,7.55,16.95,12,20.80,98.33,81.11,214.60,4.08,1.69,2.89,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 02:00:00,LDR003,Loader,8,2176.84,OP011,Intermediate,3,Night,T01987,9.07,80.50,8,20.18,107.01,78.94,223.49,1.30,0.69,10.69,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 04:00:00,LDR003,Loader,8,2178.84,OP014,Beginner,2,Night,T01988,6.31,76.72,9,40.25,73.01,70.86,232.02,3.31,0.65,12.93,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 06:00:00,LDR003,Loader,8,2180.84,OP003,Beginner,2,Day,T01989,8.57,71.58,5,23.69,90.29,75.15,212.27,3.89,1.61,5.28,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 08:00:00,LDR003,Loader,8,2182.84,OP001,Beginner,0,Day,T01990,6.31,67.79,4,26.34,72.25,74.37,224.67,2.87,0.93,6.92,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 10:00:00,LDR003,Loader,8,2184.84,OP002,Expert,10,Day,T01991,8.60,62.63,11,13.93,112.35,76.88,236.80,3.84,2.38,9.87,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 12:00:00,LDR003,Loader,8,2186.84,OP006,Intermediate,6,Day,T01992,8.14,57.75,11,15.70,99.70,75.02,232.63,1.74,1.33,15.28,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 14:00:00,LDR003,Loader,8,2188.84,OP015,Expert,9,Day,T01993,7.27,53.38,14,18.63,91.33,82.91,230.07,4.63,2.28,8.72,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 16:00:00,LDR003,Loader,8,2190.84,OP018,Intermediate,4,Day,T01994,6.84,49.28,6,24.90,88.21,74.78,215.20,2.64,0.37,15.25,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 18:00:00,LDR003,Loader,8,2192.84,OP001,Beginner,0,Night,T01995,6.48,45.39,5,31.93,81.70,77.36,191.28,6.05,0.21,13.22,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 20:00:00,LDR003,Loader,8,2194.84,OP009,Beginner,2,Night,T01996,9.15,39.90,2,27.93,98.70,78.25,191.69,2.93,1.22,8.21,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-22 22:00:00,LDR003,Loader,8,2196.84,OP010,Beginner,0,Night,T01997,7.95,35.13,10,26.07,94.92,73.12,228.45,1.46,2.87,9.17,No,Fastened,No,None,Cloudy,10.48,Zone-D
2025-06-23 00:00:00,LDR003,Loader,8,2198.84,OP008,Beginner,0,Night,T01998,8.00,30.33,9,27.91,92.87,80.49,230.03,3.16,0.85,10.39,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 02:00:00,LDR003,Loader,8,2200.84,OP012,Beginner,2,Night,T01999,6.06,26.70,4,40.28,75.37,74.25,209.10,3.12,0.74,5.77,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 04:00:00,LDR003,Loader,8,2202.84,OP019,Intermediate,6,Night,T02000,6.43,22.84,7,38.05,77.63,74.22,242.59,2.98,2.07,5.87,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 06:00:00,LDR003,Loader,8,2204.84,OP006,Intermediate,6,Day,T00001,9.09,17.38,10,19.72,108.51,78.65,240.81,3.12,2.24,7.35,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 08:00:00,LDR003,Loader,8,2206.84,OP001,Beginner,0,Day,T00002,6.37,99.83,7,33.40,69.85,79.65,210.28,4.56,0.35,3.99,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 10:00:00,LDR003,Loader,8,2208.84,OP012,Beginner,2,Day,T00003,8.54,94.70,7,21.86,105.85,75.97,208.33,2.98,1.29,15.81,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 12:00:00,LDR003,Loader,8,2210.84,OP015,Expert,9,Day,T00004,8.55,89.57,11,6.08,110.37,80.96,220.30,4.12,0.47,10.62,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 14:00:00,LDR003,Loader,8,2212.84,OP003,Beginner,2,Day,T00005,8.69,84.36,4,27.72,108.38,72.45,217.07,4.28,2.44,15.87,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 16:00:00,LDR003,Loader,8,2214.84,OP002,Expert,10,Day,T00006,9.16,78.87,13,15.52,108.36,84.93,224.85,5.80,0.69,15.70,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 18:00:00,LDR003,Loader,8,2216.84,OP013,Intermediate,3,Night,T00007,7.13,74.59,14,25.66,87.28,82.07,219.40,4.36,0.49,12.52,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 20:00:00,LDR003,Loader,8,2218.84,OP001,Beginner,0,Night,T00008,7.72,69.96,2,24.86,85.82,72.15,218.68,1.73,1.31,17.97,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-23 22:00:00,LDR003,Loader,8,2220.84,OP019,Intermediate,6,Night,T00009,7.85,65.24,11,22.37,104.70,83.79,220.58,4.59,0.10,11.71,No,Fastened,No,None,Windy,10.87,Zone-D
2025-06-24 00:00:00,LDR003,Loader,8,2222.84,OP011,Intermediate,3,Night,T00010,8.73,60.01,6,29.61,101.42,77.06,198.70,1.88,0.21,13.04,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 02:00:00,LDR003,Loader,8,2224.84,OP013,Intermediate,3,Night,T00011,8.65,54.82,9,24.86,102.30,81.17,223.42,3.68,0.30,12.18,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 04:00:00,LDR003,Loader,8,2226.84,OP002,Expert,10,Night,T00012,7.53,50.30,14,24.43,89.90,84.51,206.18,4.33,0.25,16.59,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 06:00:00,LDR003,Loader,8,2228.84,OP014,Beginner,2,Day,T00013,7.93,45.55,1,32.42,95.43,76.29,217.52,4.54,0.20,8.11,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 08:00:00,LDR003,Loader,8,2230.84,OP006,Intermediate,6,Day,T00014,7.88,40.82,3,27.08,97.26,72.52,219.21,1.19,1.68,0.20,Yes,Fastened,Yes,Proximity,Rainy,6.20,Zone-D
2025-06-24 10:00:00,LDR003,Loader,8,2232.84,OP015,Expert,9,Day,T00015,7.33,36.42,16,22.39,90.61,81.16,219.00,5.80,0.09,23.05,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 12:00:00,LDR003,Loader,8,2234.84,OP019,Intermediate,6,Day,T00016,9.42,30.77,9,11.25,115.81,73.05,200.22,3.59,1.81,9.91,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 14:00:00,LDR003,Loader,8,2236.84,OP015,Expert,9,Day,T00017,8.34,25.76,9,20.92,97.90,78.26,220.07,1.67,0.85,10.69,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 16:00:00,LDR003,Loader,8,2238.84,OP020,Intermediate,6,Day,T00018,8.88,20.43,13,17.03,104.29,76.87,209.59,0.25,2.82,11.32,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 18:00:00,LDR003,Loader,8,2240.84,OP019,Intermediate,6,Night,T00019,6.64,16.45,4,30.29,85.56,83.50,219.46,3.17,1.18,8.65,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 20:00:00,LDR003,Loader,8,2242.84,OP005,Intermediate,3,Night,T00020,6.73,82.48,10,19.59,80.71,78.34,190.76,3.56,0.75,11.74,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-24 22:00:00,LDR003,Loader,8,2244.84,OP015,Expert,9,Night,T00021,8.26,77.52,17,27.12,97.30,86.04,208.01,5.37,1.18,19.91,No,Fastened,No,None,Rainy,6.20,Zone-D
2025-06-25 00:00:00,LDR003,Loader,8,2246.84,OP004,Beginner,1,Night,T00022,6.33,73.72,3,41.13,76.99,78.57,238.03,1.60,1.22,5.07,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 02:00:00,LDR003,Loader,8,2248.84,OP014,Beginner,2,Night,T00023,8.55,68.59,6,34.68,94.86,76.04,203.17,3.90,0.71,11.19,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 04:00:00,LDR003,Loader,8,2250.84,OP009,Beginner,2,Night,T00024,8.27,63.63,1,39.58,85.44,75.28,215.44,4.93,0.12,9.12,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 06:00:00,LDR003,Loader,8,2252.84,OP015,Expert,9,Day,T00025,7.95,58.86,7,29.59,98.55,76.82,194.18,3.81,0.32,18.12,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 08:00:00,LDR003,Loader,8,2254.84,OP019,Intermediate,6,Day,T00026,9.26,53.31,3,12.42,114.53,72.53,200.04,2.15,1.10,13.99,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 10:00:00,LDR003,Loader,8,2256.84,OP004,Beginner,1,Day,T00027,7.39,48.87,3,25.35,89.56,69.62,191.36,3.99,1.12,23.88,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 12:00:00,LDR003,Loader,8,2258.84,OP010,Beginner,0,Day,T00028,9.92,42.92,1,19.99,120.41,69.70,219.38,1.87,0.69,0.20,Yes,Fastened,Yes,Proximity,Cloudy,9.13,Zone-D
2025-06-25 14:00:00,LDR003,Loader,8,2260.84,OP015,Expert,9,Day,T00029,8.88,37.59,13,23.49,98.00,81.59,232.80,4.49,2.04,4.83,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 16:00:00,LDR003,Loader,8,2262.84,OP011,Intermediate,3,Day,T00030,7.16,33.29,9,20.57,88.67,76.16,218.09,2.14,1.19,10.88,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 18:00:00,LDR003,Loader,8,2264.84,OP012,Beginner,2,Night,T00031,7.71,28.67,7,33.13,92.74,80.05,202.99,5.32,0.63,5.08,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-25 20:00:00,LDR003,Loader,8,2266.84,OP004,Beginner,1,Night,T00032,7.56,24.13,5,25.15,90.13,74.79,210.30,1.39,0.28,1.63,Yes,Fastened,Yes,Proximity,Cloudy,9.13,Zone-D
2025-06-25 22:00:00,LDR003,Loader,8,2268.84,OP008,Beginner,0,Night,T00033,7.70,19.51,4,22.29,89.65,74.98,216.83,3.06,0.73,8.96,No,Fastened,No,None,Cloudy,9.13,Zone-D
2025-06-26 00:00:00,LDR003,Loader,8,2270.84,OP013,Intermediate,3,Night,T00034,9.14,98.37,5,17.62,111.77,78.62,202.19,2.94,1.09,7.38,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 02:00:00,LDR003,Loader,8,2272.84,OP015,Expert,9,Night,T00035,7.46,93.89,11,17.43,91.56,76.97,232.57,3.05,1.33,14.98,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 04:00:00,LDR003,Loader,8,2274.84,OP015,Expert,9,Night,T00036,7.91,89.14,12,40.05,90.26,76.84,228.18,3.19,1.07,8.13,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 06:00:00,LDR003,Loader,8,2276.84,OP001,Beginner,0,Day,T00037,8.17,84.24,6,28.00,97.07,77.32,204.57,3.19,3.61,9.07,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 08:00:00,LDR003,Loader,8,2278.84,OP012,Beginner,2,Day,T00038,7.09,79.99,13,33.15,84.87,81.50,235.31,4.03,2.07,12.55,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 10:00:00,LDR003,Loader,8,2280.84,OP012,Beginner,2,Day,T00039,8.71,74.76,3,22.80,102.62,74.05,210.16,2.71,1.53,9.98,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 12:00:00,LDR003,Loader,8,2282.84,OP015,Expert,9,Day,T00040,9.29,69.18,12,13.56,110.15,76.67,218.75,2.18,1.66,10.02,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 14:00:00,LDR003,Loader,8,2284.84,OP010,Beginner,0,Day,T00041,6.60,65.22,8,29.18,78.21,77.42,215.83,3.33,1.07,18.06,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 16:00:00,LDR003,Loader,8,2286.84,OP003,Beginner,2,Day,T00042,7.21,60.90,8,39.53,80.77,75.02,212.47,4.18,1.11,9.29,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 18:00:00,LDR003,Loader,8,2288.84,OP014,Beginner,2,Night,T00043,7.37,56.47,1,36.32,86.32,72.09,210.80,1.04,0.13,27.14,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 20:00:00,LDR003,Loader,8,2290.84,OP008,Beginner,0,Night,T00044,7.79,51.80,7,31.27,90.78,77.82,210.18,2.72,0.91,17.72,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-26 22:00:00,LDR003,Loader,8,2292.84,OP004,Beginner,1,Night,T00045,8.37,46.78,5,27.62,97.09,79.95,201.42,2.10,0.68,11.99,No,Fastened,No,None,Sunny,15.04,Zone-D
2025-06-27 00:00:00,LDR003,Loader,8,2294.84,OP018,Intermediate,4,Night,T00046,7.08,42.53,10,26.88,91.66,81.09,198.20,2.57,1.93,15.22,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 02:00:00,LDR003,Loader,8,2296.84,OP017,Intermediate,6,Night,T00047,7.91,37.78,11,16.19,96.90,79.65,210.27,3.04,0.89,19.38,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 04:00:00,LDR003,Loader,8,2298.84,OP016,Expert,10,Night,T00048,8.22,32.85,10,16.85,104.82,77.93,221.20,3.28,1.38,1.39,Yes,Fastened,Yes,Proximity,Rainy,9.25,Zone-D
2025-06-27 06:00:00,LDR003,Loader,8,2300.84,OP012,Beginner,2,Day,T00049,8.41,27.81,11,22.98,98.94,76.79,231.32,4.05,0.99,18.46,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 08:00:00,LDR003,Loader,8,2302.84,OP006,Intermediate,6,Day,T00050,7.18,23.50,8,22.07,81.65,81.37,208.20,2.77,2.46,15.33,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 10:00:00,LDR003,Loader,8,2304.84,OP007,Intermediate,3,Day,T00051,7.70,18.88,5,27.74,81.80,76.07,213.61,2.65,1.05,21.59,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 12:00:00,LDR003,Loader,8,2306.84,OP002,Expert,10,Day,T00052,7.76,96.08,5,21.59,96.40,75.71,212.31,2.79,0.39,10.80,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 14:00:00,LDR003,Loader,8,2308.84,OP012,Beginner,2,Day,T00053,8.60,90.92,5,27.33,104.35,81.38,212.62,3.40,2.96,11.61,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 16:00:00,LDR003,Loader,8,2310.84,OP003,Beginner,2,Day,T00054,7.10,86.66,8,27.58,85.23,75.17,218.66,4.77,1.44,14.41,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 18:00:00,LDR003,Loader,8,2312.84,OP002,Expert,10,Night,T00055,7.04,82.44,5,12.63,93.80,71.61,203.01,4.34,0.23,6.20,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 20:00:00,LDR003,Loader,8,2314.84,OP002,Expert,10,Night,T00056,9.68,76.63,10,24.71,112.92,77.69,214.37,3.08,0.99,13.69,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-27 22:00:00,LDR003,Loader,8,2316.84,OP009,Beginner,2,Night,T00057,6.59,72.68,0,29.55,76.75,74.52,221.17,1.85,0.20,10.20,No,Fastened,No,None,Rainy,9.25,Zone-D
2025-06-28 00:00:00,LDR003,Loader,8,2318.84,OP015,Expert,9,Night,T00058,8.86,67.37,9,28.60,100.04,81.22,219.75,2.57,0.84,20.73,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 02:00:00,LDR003,Loader,8,2320.84,OP008,Beginner,0,Night,T00059,6.90,63.22,2,25.46,82.61,74.98,201.03,2.04,0.83,9.55,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 04:00:00,LDR003,Loader,8,2322.84,OP008,Beginner,0,Night,T00060,7.38,58.80,4,31.39,93.48,76.62,228.65,2.19,0.38,14.34,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 06:00:00,LDR003,Loader,8,2324.84,OP018,Intermediate,4,Day,T00061,9.34,53.19,15,2.84,118.69,85.13,241.08,1.81,2.52,16.06,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 08:00:00,LDR003,Loader,8,2326.84,OP001,Beginner,0,Day,T00062,7.45,48.72,6,24.02,92.49,72.44,203.91,1.43,1.63,14.56,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 10:00:00,LDR003,Loader,8,2328.84,OP005,Intermediate,3,Day,T00063,6.92,44.57,8,23.14,85.96,81.85,205.58,4.56,0.07,5.40,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 12:00:00,LDR003,Loader,8,2330.84,OP008,Beginner,0,Day,T00064,7.74,39.93,11,27.94,90.35,78.31,205.58,0.53,0.94,3.40,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 14:00:00,LDR003,Loader,8,2332.84,OP015,Expert,9,Day,T00065,8.97,34.54,13,21.39,112.73,71.58,242.65,4.42,2.10,14.20,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 16:00:00,LDR003,Loader,8,2334.84,OP003,Beginner,2,Day,T00066,8.55,29.41,8,30.92,98.93,75.19,211.86,3.02,0.53,18.65,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 18:00:00,LDR003,Loader,8,2336.84,OP017,Intermediate,6,Night,T00067,7.29,25.03,6,35.80,87.96,72.60,229.95,2.47,1.06,14.41,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 20:00:00,LDR003,Loader,8,2338.84,OP011,Intermediate,3,Night,T00068,8.01,20.23,8,18.05,99.17,76.72,235.85,2.26,2.32,8.04,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-28 22:00:00,LDR003,Loader,8,2340.84,OP008,Beginner,0,Night,T00069,6.08,16.58,7,34.83,72.04,77.88,215.64,2.21,1.14,11.22,No,Fastened,No,None,Cloudy,17.31,Zone-D
2025-06-29 00:00:00,LDR003,Loader,8,2342.84,OP011,Intermediate,3,Night,T00070,7.81,97.13,13,27.05,90.20,79.96,217.91,2.83,3.44,24.80,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 02:00:00,LDR003,Loader,8,2344.84,OP001,Beginner,0,Night,T00071,6.62,93.16,6,41.87,66.82,79.28,217.42,2.54,1.40,12.33,No,Unfastened,Yes,Seatbelt,Cloudy,16.55,Zone-D
2025-06-29 04:00:00,LDR003,Loader,8,2346.84,OP010,Beginner,0,Night,T00072,7.55,88.63,10,43.95,80.21,81.37,199.40,2.70,1.37,16.67,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 06:00:00,LDR003,Loader,8,2348.84,OP011,Intermediate,3,Day,T00073,8.90,83.29,6,18.79,111.37,76.47,197.14,3.27,2.50,6.20,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 08:00:00,LDR003,Loader,8,2350.84,OP010,Beginner,0,Day,T00074,8.38,78.26,7,28.82,99.46,78.03,237.60,1.89,0.36,5.18,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 10:00:00,LDR003,Loader,8,2352.84,OP002,Expert,10,Day,T00075,8.52,73.14,12,19.26,94.22,78.76,224.29,5.14,0.74,5.53,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 12:00:00,LDR003,Loader,8,2354.84,OP004,Beginner,1,Day,T00076,6.55,69.21,9,30.00,85.09,80.22,234.48,0.91,0.36,14.11,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 14:00:00,LDR003,Loader,8,2356.84,OP006,Intermediate,6,Day,T00077,8.99,63.82,2,22.20,104.90,76.88,198.66,3.45,1.21,18.55,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 16:00:00,LDR003,Loader,8,2358.84,OP020,Intermediate,6,Day,T00078,7.39,59.38,11,16.64,99.82,82.77,213.55,4.29,1.32,3.69,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 18:00:00,LDR003,Loader,8,2360.84,OP007,Intermediate,3,Night,T00079,7.39,54.95,7,31.00,88.99,81.19,211.27,4.52,1.58,13.07,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 20:00:00,LDR003,Loader,8,2362.84,OP016,Expert,10,Night,T00080,8.11,50.09,12,21.37,101.13,77.64,211.13,3.09,1.84,8.46,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-06-29 22:00:00,LDR003,Loader,8,2364.84,OP014,Beginner,2,Night,T00081,7.67,45.48,5,33.46,88.02,77.30,207.28,3.65,0.55,7.19,No,Fastened,No,None,Cloudy,16.55,Zone-D
2025-05-01 00:00:00,BLD003,Bulldozer,5,506.31,OP009,Beginner,2,Night,T00082,6.42,80.20,4,33.65,84.94,73.64,215.06,5.17,0.01,14.24,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 02:00:00,BLD003,Bulldozer,5,508.31,OP013,Intermediate,3,Night,T00083,6.57,76.25,8,34.82,78.70,77.40,209.22,6.13,3.03,8.60,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 04:00:00,BLD003,Bulldozer,5,510.31,OP012,Beginner,2,Night,T00084,7.60,71.69,5,30.13,94.16,79.21,217.45,5.97,1.67,11.17,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 06:00:00,BLD003,Bulldozer,5,512.31,OP005,Intermediate,3,Day,T00085,7.30,67.31,1,20.48,96.87,74.83,222.34,5.50,0.59,9.66,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 08:00:00,BLD003,Bulldozer,5,514.31,OP002,Expert,10,Day,T00086,7.27,62.95,9,19.56,101.72,78.36,226.38,4.22,2.66,10.21,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 10:00:00,BLD003,Bulldozer,5,516.31,OP013,Intermediate,3,Day,T00087,6.78,58.89,10,36.15,82.11,77.21,217.32,7.70,0.28,20.57,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 12:00:00,BLD003,Bulldozer,5,518.31,OP019,Intermediate,6,Day,T00088,7.20,54.56,6,22.48,90.95,78.41,212.24,4.50,0.93,15.03,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 14:00:00,BLD003,Bulldozer,5,520.31,OP004,Beginner,1,Day,T00089,7.89,49.83,5,25.95,100.92,71.47,208.22,4.80,0.20,18.20,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 16:00:00,BLD003,Bulldozer,5,522.31,OP001,Beginner,0,Day,T00090,7.51,45.32,1,29.00,90.43,75.45,206.47,5.43,0.66,16.27,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 18:00:00,BLD003,Bulldozer,5,524.31,OP006,Intermediate,6,Night,T00091,6.28,41.55,3,33.91,78.65,72.63,197.71,2.63,1.15,21.23,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 20:00:00,BLD003,Bulldozer,5,526.31,OP003,Beginner,2,Night,T00092,6.38,37.72,5,30.68,81.53,81.56,199.35,4.62,3.34,15.46,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-01 22:00:00,BLD003,Bulldozer,5,528.31,OP006,Intermediate,6,Night,T00093,7.75,33.08,9,25.61,94.31,78.48,230.42,3.19,0.33,9.35,No,Fastened,No,None,Cloudy,18.65,Zone-D
2025-05-02 00:00:00,BLD003,Bulldozer,5,530.31,OP011,Intermediate,3,Night,T00094,6.24,29.33,4,19.86,91.65,71.70,219.55,4.00,1.83,15.17,No,Fastened,No,None,Rainy,18.89,Zone-D
2025-05-02 02:00:00,BLD003,Bulldozer,5,532.31,OP013,Intermediate,3,Night,T00095,7.15,25.04,7,30.16,84.76,77.47,240.08,2.88,0.74,13.06,No,Fastened,No,None,Rainy,18.89,Zone-D
